"step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFlaggedFraud"
0.0444743935309973,0.25,0.000231833509043261,0.960344446985198,0,0,0.381245897023515,0.00372146754141178,0.00376502946000142,0
0.0444743935309973,0.25,0.000915443909248249,0.249774549370966,0,0,0.165745712628675,0.00622203221912429,0.00645445173920578,0
0.0444743935309973,0.25,0.000629675837817494,0.567960372164296,0,0,0.327727016063009,0.000678167814091508,0.000165609882161781,0
0.0444743935309973,0.25,0.00245461050432988,0.662248725251163,0,0,0.264899638708532,0.000545336536102449,0.00100645768852359,0
0.0444743935309973,0.25,0.00551590642179463,0.526456668438595,0,0,0.305308888137367,0.029993566635497,0.0310298572123731,0
0.0444743935309973,0.25,0.001335159398196,0.0914116921517444,0,0,0.231494332727865,0.00102917869480312,0.0012800026480959,0
0.0444743935309973,0.25,0.00207262167812204,0.790567996998611,0,0,0.333108897012804,0.0132821391428682,0.0136715344966034,0
0.0444743935309973,0.25,0.00463018992688252,0.0799862205367457,0,0,0.0489862874508982,0.00118125557583486,0.00205107965625937,0
0.0444743935309973,0.25,0.00383059072439764,0.146876011558119,0,0,0.0263998322848587,0.000953929603345662,0.00136212209852299,0
0.0444743935309973,0.25,0.000111040724012902,0.467519765907509,0,0,0.0656108978115928,0.0101855842980598,0.0102064715371288,0
0.0444743935309973,0.25,0.00262229514593077,0.492276274278632,0,0,0.233382658315595,0.0017614877728446,0.00225411317482317,0
0.0444743935309973,0.25,0.0020546239683633,0.541601209266689,0.000683266398072607,0,0.0265497965535763,0.00393700409666148,0.00432299344280202,0
0.0444743935309973,0.25,0.00130511398512641,0.611971502644528,0.0109547796513723,0.00871564959377938,0.475299507719334,0.0013578584989602,0.0016030390423843,0
0.0444743935309973,1,0.0164497124451816,0.354963724969041,0,0,0.0980659200078349,0.0133188324778788,0.0164090877250093,0
0.0444743935309973,0.25,0.00755136523709795,0.900922491509099,0.000274015352455638,0,0.328467655920758,0.00394002051760703,0.00536697260652748,0
0.0444743935309973,0.75,0.000522101045360562,0.326605945957183,0,0,0.904273828633688,0,0,0
0.0444743935309973,0.75,0.000229045365649734,0.802645815329455,0.000833088850389963,0.00044031524155863,0.864459845536803,0,0,0
0.0444743935309973,0.25,0.00781973384980218,0.293940104870427,0.000327919590956518,0,0.289354526242982,0.0746388423856412,0.0761080460900345,0
0.0444743935309973,0.25,0.00403706057657138,0.645010537527755,0.000465895694451544,0,0.288382818991597,0.00168274916313234,0.00244115017623573,0
0.0444743935309973,0.25,0.00105220628211039,0.387560272777938,0,0,0.0597653518268861,0.00048156477467478,0.000679232094014592,0
0.0444743935309973,0.25,0.00166412991178202,0.860274064812973,0,0,0.173012858670919,0.0165862196292129,0.0168988851057518,0
0.0444743935309973,1,0.0201628954308877,0.399644030532598,0,0,0.0698925307082445,0.0159068458151465,0.0196946612838101,0
0.0444743935309973,0.75,0.000136013885028394,0.668394049093297,0.000454937391635579,0.000221703598280376,0.862989277554787,0,0,0
0.0444743935309973,0.25,0.00219436246785518,0.809081181034628,0.00132526356733582,0,0.236404897404547,0.00232653386419547,0.00273876995250876,0
0.0444743935309973,0.75,0.00012395944128278,0.0962721206415766,0.00327688462730454,0.00306382108736225,0.5576451937217,0,0,0
0.0444743935309973,0,0.00467029865926825,0.265795155211993,0.000279074492515035,0.00828480895275042,0.237147067509935,0.0133628274605125,0.014944610174553,0
0.0444743935309973,0,0.0034480694038434,0.0539467966212598,0,0.00591064917322779,0.242357560724052,0.00545935641682719,0.00481162154155168,0
0.0444743935309973,0,0.00231870281859588,0.205985157379883,0.0245094395660479,0.0284798539933349,0.348943899591271,0.00538171007014077,0.00494613618772798,0
0.0444743935309973,0,0.0015637783190063,0.800124529919353,0.076885651356667,0.0795528242335772,0.101117233801946,0.00211865097270747,0.000768116603614662,0
0.0444743935309973,0,0.00246235900856041,0.705596620071887,0.0795667349268699,0.0837737777700997,0.464367418579349,0.00553934995985284,0.00507678945134784,0
0.0444743935309973,0,0.00369756914304242,0.735925297886852,0.0962665723332734,0.102588081315804,0.132540869088845,0.00197002784554106,0.00127541297568677,0
0.0444743935309973,0,0.00253385959330683,0.594704607706006,0.126475084639304,0.130796492112191,0.123761838378305,0.00127375447108124,0.00079775058884478,0
0.0444743935309973,0,0.0030700009642821,0.0713582175393165,0.135562757321041,0.140801624567489,0.366359647981833,0.00740013855897169,0.00733168581493038,0
0.0444743935309973,0,0.0016952211407522,0.409540100514849,0.147897859648953,0.150777935493388,0.36151794444895,0.00804049339599376,0.0122792403416594,0
0.0444743935309973,0,9.72569842815633e-06,0.753852458772974,0.150804300687033,0.150794607709149,0.090977812939468,0.000549968123023803,0.000548142481165699,0
0.0444743935309973,0,0.00132899205017381,0.108919133754834,0.159708171215084,0.161958395739091,0.306657036308186,0.018908740762677,0.0186591287009722,0
0.0444743935309973,0,0.00136130554464798,0.992447032713357,0.161986715960164,0.16429193361818,0.0872485994408475,0.000669746524409604,0.00041401533516564,0
0.0444743935309973,0,0.00721507820625609,0.507696998314194,0.168752370988781,0.181090888722876,0.286151717932513,0.00256463648295203,0.00120922895295606,0
0.0444743935309973,0,0.0061234084760481,0.946068051938281,0.184483832746614,0.194948269736409,0.125660875699514,0.00811646717359304,0.00801832304265929,0
0.0444743935309973,0,0.00387460801022222,0.824644451241785,0.218204187957528,0.224807856654682,0.471929902416108,0.00267500251868321,0.00229183468914731,0
0.0444743935309973,0,0.00396658573620869,0.668141623581096,0.254055372066581,0.260810440506115,0.367037547686342,0.000764171519151523,1.90163509624172e-05,0
0.0444743935309973,0,0.00268359400776722,0.0372411772333966,0.347900885220156,0.352440254053613,0.102459260982205,0.00171667831322191,0.00121254669282823,0
0.0444743935309973,0,0.00421684474793709,0.293355071624502,0.414716035028112,0.421872006762825,0.253080005937361,0.00258474183828086,0.00227617462828882,0
0.0444743935309973,0,0.00152272577596607,0.742848686248947,0.421945775760361,0.424482249451708,0.305282873927488,0.00167324199792768,0.00138718934451105,0
0.0444743935309973,0,0.00207382926445698,0.0991477916727298,0.43712763693901,0.440606153133934,0.0119558248111292,0.00134851321615726,0.00179981152495113,0
0.0444743935309973,0,0.000790926509754397,0.264989373380888,0.465059447875968,0.466333940709319,0.385112832809734,0.0046131899839178,0.00446461993140392,0
0.0444743935309973,0,0.00145361939364805,0.824357379090654,0.525243730986948,0.527643683779305,0.0256454201983507,0.00744472338671311,0.00717166836142495,0
0.0444743935309973,0,0.000744291538642113,0.0576312191954259,0.586556930641894,0.58773024077182,0.199464719375537,0.000364390054608514,0.000224569422629149,0
0.0444743935309973,0,0.00472976352369896,0.167835248302562,0.6163602376735,0.62436019646657,0.300513092033684,0.00136874916356439,0.000480226117947733,0
0.0444743935309973,0,0.000187820866629294,0.405884385155796,0.646558929598014,0.646767852671776,0.0564125792476997,0.0015780797952868,0.00197650077185712,0
0.0444743935309973,0,0.000251793733830584,0.861857911164038,0.65281010911758,0.653127600734516,0.14160299561278,0.00200406611781972,0.00195676980652568,0
0.0444743935309973,0,0.00219925722179381,0.220339754840383,0.656956521244159,0.660611612085507,0.0337664444237011,0.0125260961012532,0.0116928920483311,0
0.0444743935309973,0,0.00108403910869213,0.312868058669628,0.682308269365534,0.684047231379709,0.438337906223364,0.00152520680243198,0.00248317099812124,0
0.0444743935309973,0,0.00229093941716272,0.481209147900562,0.684166844621918,0.687974339295934,0.431860367963348,0.000912363194403177,0.000481992928532724,0
0.0444743935309973,0,0.00267600457779713,0.187542256525694,0.693069014303035,0.697535027483898,0.453877571007316,0.00945261342404994,0.00894992822455176,0
0.0444743935309973,0,0.000106860306371882,0.85731227213648,0.721970944109006,0.722027901018295,0.00199085217960823,0.000155289372996798,0.000135215106701107,0
0.0444743935309973,0,0.00107295753436421,0.621683450488468,0.732413117051439,0.734124323277107,0.303639387962154,0.00267643467003346,0.00247487749260647,0
0.0444743935309973,0.75,9.66996252202485e-05,0.936214547826715,0,0,0.848623312710696,0,0,0
0.0444743935309973,0,0.00329035521334633,0.657955511735807,0.00180498304098824,0.00744496444241734,0.41663593419323,0.00120294190852172,0.000584823617593101,0
0.0444743935309973,0.25,0.00557997080912128,0.193425255815933,0.00264372169245976,0,0.303080847573563,3.94063917682557e-06,0.0010521860859825,0
0.0444743935309973,0.25,0.00176412560960217,0.256854342560228,0.00412204350727783,0.0010972745420091,0.123209418980274,0,0.000331406184239878,0
0.0444743935309973,0.75,5.59791609327629e-05,0.924430730974788,0,0,0.913922040003734,0,0,0
0.0444743935309973,0.75,0.000240820905183533,0.721995369229231,0,0,0.871763717522407,0,0,0
0.0444743935309973,0.75,0.000288523411375094,0.068044019049712,0,0,0.560473091360375,0,0,0
0.0444743935309973,0.75,3.32384319113138e-05,0.443697726883515,0,0,0.59085462800445,0,0,0
0.0444743935309973,0.75,0.000122899844937781,0.35167625388661,0,0,0.675181984700584,0,0,0
0.0444743935309973,1,0.0156717868860012,0.593693915753233,0.00464400808447192,0,0.274680981623256,0,0.00294407965121607,0
0.0444743935309973,0.25,0.00128191086228011,0.381200139774441,0,0,0.0607079843731111,0.000673465345583167,0.000914285153682536,0
0.0444743935309973,0.75,0.000250041370579221,0.476398214609201,0.000164280806903348,0,0.630997614343929,0,0,0
0.0444743935309973,0.75,0.000339907093672776,0.122968840792755,0.000385544480278744,0,0.488586647977242,0,0,0
0.0444743935309973,0.75,0.000281003482776801,0.78460481548685,0,0,0.677769633459783,0,0,0
0.0444743935309973,0.75,0.000147504828427686,0.440533003893292,0,0,0.507821860811735,0,0,0
0.0444743935309973,0,0.0014749227624028,0.7506570487597,0.000101028715703888,0.00262931051502244,0.0274954895950812,0,0,0
0.0444743935309973,0.25,0.00415915456508619,0.304396460499367,0.0036824889831325,0,0.462079698357585,0.000360578825681214,0.00114191270710493,0
0.0444743935309973,0.75,0.00026675734922061,0.322654249311274,0,0,0.894074728113251,0,0,0
0.0444743935309973,0.75,5.61867663235133e-05,0.496501184420099,0,0,0.578560618464886,0,0,0
0.0444743935309973,0.75,0.000150559593463014,0.88187079971372,0,0,0.571076177257766,0,0,0
0.0444743935309973,0.75,0.000173719427739383,0.326047640118432,0,0,0.538538521688965,0,0,0
0.0444743935309973,0.75,9.53663672238059e-05,0.0341526768488189,0,0,0.613177880576414,0,0,0
0.0444743935309973,0.75,0.000126800759217228,0.89278449097653,0,0,0.569945324251824,0,0,0
0.0444743935309973,0.25,0.00118181510645057,0.178803384283691,0.00263976683170267,0.000613448288765977,0.0152963554091959,0,0.000222014161318849,0
0.0444743935309973,0.25,0.00259228598142147,0.982216375189443,0,0,0.196818921206019,0.000531037505485176,0.00101802213899419,0
0.0444743935309973,0.25,0.00322324070439497,0.974440679509681,0,0,0.348708241454715,0.00244732329194906,0.0030528433334984,0
0.0444743935309973,0.25,0.000433596440727143,0.0653772177561055,0,0,0.181961746869496,0.000182383725963382,0.000263839080493808,0
0.0444743935309973,0.25,0.00332530421781347,0.571917018330052,0,0,0.173478053953471,0.00358553477894503,0.00498462645557873,0
0.0444743935309973,0.25,0.00246206183028101,0.0405880425539918,0,0,0.0578234675717571,0.00784954135522263,0.00749932259511662,0
0.0444743935309973,0.25,0.00212046558365622,0.698429715333316,0,0,0.372347506997057,0.00509275516060351,0.00549111648061356,0
0.0444743935309973,0.25,0.00577572277086951,0.994790135408964,0,0,0.00296561992627267,0.00159077325525228,0.0026757966294447,0
0.0444743935309973,0.25,0.00344290443336442,0.0791883579373965,0,0,0.314003755227709,0.00281543878034445,0.00346222549358463,0
0.0444743935309973,0.25,0.00408058191618472,0.834756320289369,0,0,0.00168480265161311,0.00195412234383102,0.00272069993938871,0
0.0444743935309973,0.25,0.00569832011165574,0.785345263655973,0,0,0.0527369244164783,0.00454388031360162,0.00510250546678353,0
0.0444743935309973,0.25,0.000691213760406923,0.0942279689447327,0,0,0.245705742560319,0.0431329765719327,0.0432629423745553,0
0.0444743935309973,0.25,0.00378067301176754,0.0772501259652801,0,0,0.249629297509216,0.00458631305930479,0.00478843881098031,0
0.0444743935309973,0.25,0.0016382857368075,0.0156503817564658,0,0,0.424683506531862,0.000333086787335953,0.000640853762530194,0
0.0444743935309973,0.25,0.000801250159639895,0.0842497369330201,0,0,0.38285571754077,0.012450656088173,0.0126012111174979,0
0.0444743935309973,0.25,0.00617968032163708,0.164977395542858,0,0,0.398972285684992,0.00279094276232919,0.00322734219563067,0
0.0444743935309973,0.25,0.00181651196901795,0.238168915233533,0,0,0.0218626480323311,0.00409420938291543,0.00443546773965413,0
0.0444743935309973,0.25,0.00614388576707558,0.5914616823022,0,0,0.305685329056801,0.0100514676687361,0.0111910556553235,0
0.0444743935309973,0.25,0.00519098106779202,0.191034637729794,0,0,0.333615408981635,0.00147305160171786,0.00244822594464885,0
0.0444743935309973,0.25,0.000387520026975687,0.671746853837709,0,0,0.0649804357839229,0.00327595670424815,0.00334876447963282,0
0.0444743935309973,0.25,0.00386498851108847,0.981131440438963,0,0,0.135683997741354,0.0330842277846818,0.0338103875335228,0
0.0444743935309973,0.75,0.000138222201244724,0.63325641779491,1.24038814654239e-05,0,0.519338504550191,0,0,0
0.0444743935309973,0.25,0.00693824360748749,0.596826961816434,0.0193614574118805,0.00746459894723857,0.0429754747210741,0,0.00130340863234516,0
0.0444743935309973,0.25,0.000204878210844652,0.442101011780847,0.00270538156699078,0.00235370773735488,0.0634746721061869,0.000228478452504378,0.000266967248897873,0
0.0444743935309973,1,0.00896700692425796,0.964515902312317,0,0,0.366656516023988,0.00284893428369442,0.00571909700783675,0
0.0444743935309973,1,0.00392825138582788,0.299075726663756,0,0,0.347182584557659,0.0016188932386135,0.00235685334118607,0
0.0444743935309973,1,0.0026036521518839,0.207242335421041,0,0,0.000350426709554407,0.000585370478943744,0.00107449049032476,0
0.0444743935309973,1,0.00118042088496636,0.588710739171193,0,0,0.118583480364627,0.00099543759618073,0.00173902546324784,0
0.0444743935309973,1,0.000128387157985942,0.994875267150334,0,0,0.28694438621002,0.00870009048754369,0.00872423243168409,0
0.0444743935309973,0.25,0.00806855759828803,0.142119522985075,0.000531646281774754,0,0.409231065863389,0.0110252255167045,0.0125410027746326,0
0.0444743935309973,0.25,0.000266298700081737,0.7181674105795,0.00159262756306362,0.00113586184258906,0.45553788969669,0,5.00265513272037e-05,0
0.0444743935309973,0,0.00204782946033312,0.426133860754168,0.00177303598396342,0.00528309682464895,0.299304196398103,0.000647665123250612,0.000262964440454736,0
0.0444743935309973,0.75,0.000105910504219827,0.64950866116478,0,0,0.787217535413756,0,0,0
0.0444743935309973,0.75,0.000455379578649698,0.467560351970255,0.00518795552405607,0.00440644053846931,0.629594377258072,0,0,0
0.0444743935309973,0.25,0.000368269045713043,0.111269165778228,0.00299945371328596,0.00236764541393893,0.351722829305467,0.000536141992744324,0.000605326009642396,0
0.0444743935309973,0.75,0.000100570881586731,0.823491213117415,7.76873329628445e-06,0,0.963156227572308,0,0,0
0.0444743935309973,0.25,0.00503219305114323,0.397755293758952,0.00131013750898565,0,0.17479100642857,0.00458270276940594,0.00552805570662171,0
0.0444743935309973,0.75,0.000173322790600345,0.154356715854995,0.0032381344393501,0.00294045947758775,0.876965029250684,0,0,0
0.0444743935309973,0.75,7.89207549101979e-05,0.695742126056351,0.000675612972080214,0.000540209369907375,0.673850669253805,0,0,0
0.0444743935309973,0.75,0.000299758817403087,0.0709266194086512,0,0,0.5801918624491,0,0,0
0.0444743935309973,0.75,1.74533822046389e-05,0.277486910994764,0,0,0.586511785202199,0,0,0
0.0444743935309973,0.75,0.000461290191001077,0.469906424377771,0.00108206531168869,0.000291136244015622,0.541413857004479,0,0,0
0.0444743935309973,0.5,1.9268805967911e-05,0.889410898248761,9.50193818262288e-06,0,0.444829216712141,0.00144314342702221,0.00201055438639383,0
0.0444743935309973,0.75,0.000508569248101981,0.637326902917148,0,0,0.554956548618263,0,0,0
0.0444743935309973,1,0.00572812451673564,0.340342843340768,0,0,0.299763270690096,0.00494588026770384,0.00613720623692011,0
0.0444743935309973,1,0.00255799484338736,0.818311045645462,0,0,0.096740725551616,0.00130266650482377,0.00178321131679845,0
0.0444743935309973,0.75,1.15782694763534e-05,0.425577534723357,0,0,0.877229762092399,0,0,0
0.0444743935309973,0.75,5.99771374728202e-05,0.355949669322579,0,0,0.729146167724323,0,0,0
0.0444743935309973,0.25,0.00184031409183367,0.0210958434922228,0.000927337804795979,0,0.471966628359467,0.00129730111479585,0.00271917506668152,0
0.0444743935309973,0.25,0.000203378239428364,0.358688733605953,2.13408395398909e-05,0,0.038344945362508,0,3.82064030785579e-05,0
0.0444743935309973,0.75,0.000722915223404463,0.536522011999616,0.000347385723773891,0,0.62094847809221,0,0,0
0.0444743935309973,0,0.00350402295112405,0.607125922714237,0.0345711949658748,0.0405717150921519,0.133050441552957,0.00126548479314634,0,0
0.0444743935309973,0,0.00198469360534215,0.279267748235744,0.104927436698914,0.108311236104241,0.179582211789334,0.00676821713944574,0.00639539345949519,0
0.0444743935309973,1,0.0113032516494351,0.592598092059089,0.00376597763456955,0,0.359415384191624,8.15704965381295e-05,0.00220498354950843,0
0.0444743935309973,0.75,9.80400730137734e-05,0.114512091182034,0.000272654264013263,0.000104546696413722,0.631224090994646,0,0,0
0.0444743935309973,0,0.00456277779028944,0.22759872064811,0.000575047026446734,0.00839641846316874,0.400471928372168,0.000174551943723867,0,0
0.0444743935309973,0,0.00615919134718934,0.678462362366227,0.00658869529765872,0.0171455727093578,0.186045977820591,0.00637595531365497,0.00569656344065699,0
0.0444743935309973,0.75,5.91563023059282e-05,0.216131673066396,0.000775473463005919,0.000673932187139161,0.48560572557457,0,0,0
0.0444743935309973,0.25,0.00384660614718582,0.0202811525253935,0.00141057556366737,0,0.25688879231326,0,0.000722618016186928,0
0.0444743935309973,0.75,0.00019423895882473,0.727005273218445,0.0120562348235637,0.0117211638867763,0.942288240505961,0,0,0
0.0444743935309973,0.25,0.000263446747239105,0.764514714427553,0.00872216573461218,0.00826904234447062,0.266566078388466,0.00302732728345245,0.00307682616428118,0
0.0444743935309973,0.75,0.000234082717230497,0.745873832779482,0.00827048827820066,0.00786777966029845,0.898743513662816,0,0,0
0.0444743935309973,0.75,0.000493444311639922,0.79035021812534,0.000524789477734861,0,0.642534151301705,0,0,0
0.0444743935309973,0.25,0.0068145412014504,0.810358157155174,6.83369121728635e-05,0,0.117894868926638,0.000241723291865247,0.00152189401237714,0
0.0444743935309973,0.25,0.00469359360181479,0.679494832206328,0.00126653131700161,0,0.436884170965387,0.00186176684380785,0.00274350369585699,0
0.0444743935309973,0,0.00264539251884499,0.359177746166844,1.17618586152467e-05,0.00454646768813484,0.380727143073564,0.00122263348308969,0.000725677019284684,0
0.0444743935309973,0.25,0.000390639050822438,0.728906878743693,7.01088952393526e-06,0,0.427727169087773,0,7.338495277217e-05,0
0.0444743935309973,0.25,0.00222312060767217,0.272606684425544,0.00781003308538151,0.00399781411260092,0.140808797087633,0.000594273645234283,0.00101190756573903,0
0.0444743935309973,0.25,0.00269345286722883,0.704799747376507,1.91066000212741e-05,0,0.464000159145755,0.000659621459733466,0.0018377683645221,0
0.0444743935309973,0.75,0.000266348878873873,0.11231648417787,0,0,0.600181487370101,0,0,0
0.0444743935309973,0.75,0.000529109749428818,0.0989567402066326,0,0,0.551958793491551,0,0,0
0.0444743935309973,0.75,0.000264548433854523,0.452289103434076,0.000388526548013248,0,0.718885857298287,0,0,0
0.0444743935309973,0.25,0.000763725709942916,0.231226718696019,0,0,0.445011316181298,0.00344504156439294,0.00358852325634912,0
0.0444743935309973,0.25,0.00108615290903431,0.219021202753121,0,0,0.16042657183212,0.00050373453160318,0.000707779075264741,0
