,ground_truth,reconstruction_error
873144,0.0,0.02261407425831174
632729,0.0,0.013495552608672115
923367,0.0,0.02507761179529382
713161,0.0,0.016315017031893662
537487,0.0,0.009546858508040863
980433,0.0,0.05218399781807287
588600,0.0,0.010789465628456767
15627,0.0,0.00014476645190939446
973909,0.0,0.04976961330175077
751396,0.0,0.01680954254507597
328612,0.0,0.004325831992090837
215538,0.0,0.002227267921247752
940598,0.0,0.02613936096694468
872819,0.0,0.023291959923668244
528690,0.0,0.009516361776188611
108849,0.0,7.398713099578709e-05
709597,0.0,0.016014785115717453
407078,0.0,0.005610532580757958
61376,0.0,3.373583489820355e-05
145303,0.0,8.646955061326555e-05
380200,0.0,0.005685081093085985
551947,0.0,0.009870587648133877
137946,0.0,7.850086470416704e-05
790271,0.0,0.019652694986135397
496848,0.0,0.008340308833530772
1008147,0.0,0.0805026034223737
776492,0.0,0.01896523562215565
221557,0.0,0.002231512139383734
467136,0.0,0.007444276771551887
125960,0.0,7.344056913601139e-05
517413,0.0,0.008906287647280806
958567,0.0,0.03659738720438054
939340,0.0,0.025969211807641317
585023,0.0,0.011438076353392407
406124,0.0,0.005952932660028761
680415,0.0,0.014761787540779336
228483,0.0,0.002361157370649284
633998,0.0,0.013078187230798583
663859,0.0,0.014404080631486516
252286,0.0,0.0030195538965481247
932348,0.0,0.025487854384021846
259495,0.0,0.0031068795791941595
893271,0.0,0.025100236014391063
369020,0.0,0.004904681237547204
594388,0.0,0.011154528524229736
266258,0.0,0.0030785836829560448
942765,0.0,0.02669756415658849
962076,0.0,0.040166792225748475
911596,0.0,0.02511365330545806
894231,0.0,0.024643362457368766
850983,0.0,0.022265982915937708
112024,0.0,5.9867517194051456e-05
640168,0.0,0.013415056741105788
327060,0.0,0.004390070090947622
340498,0.0,0.004769452902876918
646945,0.0,0.013632209458026526
882296,0.0,0.023315592483796863
471937,0.0,0.007356872211726621
32400,0.0,0.00012005239791987871
33583,0.0,6.987589954036698e-05
209725,0.0,0.002233493483853459
367095,0.0,0.00432691098255188
498004,0.0,0.008388739837181273
529329,0.0,0.009517935782069154
989557,0.0,0.057873981265617894
36592,0.0,2.431702221342578e-05
442835,0.0,0.006479427415250559
4906,0.0,0.00010642471283805891
709458,0.0,0.01628852976217045
1007777,0.0,0.07969124498206656
69412,0.0,1.5995057858817562e-05
747557,0.0,0.016840727559818598
576609,0.0,0.011490661825035752
709594,0.0,0.015982776734965145
661048,0.0,0.013933053138170356
556338,0.0,0.009973793078876156
117549,0.0,6.609471906443376e-05
550079,0.0,0.009596884544579676
916501,0.0,0.025192390050337687
5679,0.0,0.00010294465976841694
43268,0.0,3.155780596280192e-05
978598,0.0,0.04935871565953558
699477,0.0,0.016082372466073157
60308,0.0,2.7172036927578674e-05
342106,0.0,0.004759296180541234
418468,0.0,0.0063264694267487044
495630,0.0,0.007959297894451007
389718,0.0,0.0058556992818958094
564355,0.0,0.010115003454523543
786408,0.0,0.01898299462262957
440727,0.0,0.006688229833117486
328011,0.0,0.004357735608277007
612517,0.0,0.012136774802262593
174693,0.0,0.0019761880393505257
987578,0.0,0.05676526608486402
718177,0.0,0.016046380100731932
120902,0.0,8.702552243926537e-05
956025,0.0,0.035634464665647625
103280,0.0,4.24950592851201e-05
146180,0.0,8.794803717015558e-05
70275,0.0,3.970048307763305e-05
855669,0.0,0.022486599850984418
158318,0.0,9.932177624685228e-05
600068,0.0,0.011539070619429806
173835,0.0,0.00204052690046615
235632,0.0,0.002232110764596237
206132,0.0,0.0019367420301417727
664200,0.0,0.014110788198940256
264838,0.0,0.003154333891114305
88513,0.0,2.107507086141495e-05
862144,0.0,0.022426549191920993
875613,0.0,0.02235639098504229
385901,0.0,0.00569415493436394
371393,0.0,0.005059985608623276
422642,0.0,0.006330963904303833
361828,0.0,0.0046974598479593765
245253,0.0,0.0029035833150456154
36382,0.0,3.462996777989059e-05
156678,0.0,9.423062121411194e-05
179579,0.0,0.001992235866757647
1000602,0.0,0.07872205970617632
41275,0.0,7.120937728615108e-05
103071,0.0,4.557555233389495e-05
603486,0.0,0.01211618996363587
538792,0.0,0.009308115283925654
78722,0.0,2.834147942997727e-05
804384,0.0,0.019398870318405034
234972,0.0,0.0024943425101354513
23159,0.0,3.977330468315702e-05
452865,0.0,0.007596399855432798
128887,0.0,7.651552008564223e-05
860179,0.0,0.021898078907700316
401976,0.0,0.0060111026928662955
878804,0.0,0.023089963692727027
895044,0.0,0.024655709139211016
274479,0.0,0.0032061541742831995
506824,0.0,0.00933617220305208
541978,0.0,0.009404086066598998
138478,0.0,8.060990974509194e-05
289495,0.0,0.003336748687186044
253353,0.0,0.0032411208219181643
1004025,0.0,0.07817040727846243
87414,0.0,1.0200697884283587e-05
630164,0.0,0.013443287491366954
26446,0.0,0.00017739918216797083
791445,0.0,0.019663585150196845
295054,0.0,0.0034937131964040725
13967,0.0,4.759879144101466e-05
55657,0.0,2.085609961084448e-05
187663,0.0,0.002207688438303288
654587,0.0,0.013943206523815185
735806,0.0,0.016952707440851325
263274,0.0,0.002917469448754293
899493,0.0,0.02502387792219109
127455,0.0,7.27096864623581e-05
808082,0.0,0.019443719695363026
602311,0.0,0.011741172094774113
682843,0.0,0.014402585999997572
350736,0.0,0.004529105879256019
469604,0.0,0.007739453720498836
47833,0.0,1.901348333928407e-05
107172,0.0,7.550618207031773e-05
776545,0.0,0.018788855174022102
49323,0.0,2.7993526794840437e-05
870060,0.0,0.02266390825189487
990046,0.0,0.058104217185572925
884547,0.0,0.024451308218721657
359226,0.0,0.004785158740716189
619716,0.0,0.011891397541007749
955870,0.0,0.03458128692958402
481601,0.0,0.0081052574537613
766724,0.0,0.018311561163524476
709505,0.0,0.016050383049560614
23670,0.0,7.401325520974027e-05
226948,0.0,0.002429159032446125
819461,0.0,0.01906334559599312
308783,0.0,0.004223061552887365
177453,0.0,0.0020131943400093803
848204,0.0,0.022211686444135768
413183,0.0,0.006009866474822216
473514,0.0,0.00793351789102709
787591,0.0,0.019014269656648097
146102,0.0,8.67117493766781e-05
12402,0.0,3.139925841710505e-05
531991,0.0,0.009521759879650916
310973,0.0,0.004097825106894668
621361,0.0,0.012144435935237233
1000823,0.0,0.078079343440543
199453,0.0,0.002208840666458867
855402,0.0,0.02218995508485711
109739,0.0,2.940749052928865e-05
503217,0.0,0.008441663944001067
203434,0.0,0.002183532511369151
627950,0.0,0.012038802833122347
803487,0.0,0.019954028964819178
621485,0.0,0.011778444034643648
249766,0.0,0.003054800334424725
32643,0.0,6.884751407053794e-05
8057,0.0,6.358519959971516e-05
903418,0.0,0.024395043994457525
421030,0.0,0.006120828768948109
886740,0.0,0.02417832850362121
757019,0.0,0.01692027358771687
840535,0.0,0.021570875566623397
418906,0.0,0.0063152180607348885
835966,0.0,0.022245243292812973
635330,0.0,0.013829312132074492
525658,0.0,0.009612334266031764
344779,0.0,0.004557113113145045
122756,0.0,8.897447344122187e-05
915746,0.0,0.02558043712510743
706262,0.0,0.015868017882030988
359732,0.0,0.004646185527042445
730817,0.0,0.01689139347184879
473973,0.0,0.0073459903609626055
398618,0.0,0.005765230179082667
695405,0.0,0.01402569470783972
603184,0.0,0.011458104344395068
92700,0.0,3.587839089563412e-05
731018,0.0,0.017301969341755607
71907,0.0,4.204077549829206e-05
546463,0.0,0.009775706132418873
213355,0.0,0.00235469670393911
803086,0.0,0.019500902284495907
502224,0.0,0.007885763946689477
879671,0.0,0.022762507677300262
531378,0.0,0.009006043545691293
276854,0.0,0.003460642879648922
716381,0.0,0.016296648664965566
564477,0.0,0.010165366785327628
585411,0.0,0.010659516172646204
529095,0.0,0.009160872872547344
446107,0.0,0.007173588073196474
811901,0.0,0.019953979710218582
650151,0.0,0.014033500259098238
774625,0.0,0.018652805888258777
467536,0.0,0.007524279956757177
243247,0.0,0.0029316668053271096
30990,0.0,5.914334088419999e-05
232172,0.0,0.002289471493996943
848430,0.0,0.02207748742045495
177258,0.0,0.001974392177891964
607704,0.0,0.01179339927927531
908236,0.0,0.025324360715146987
631755,0.0,0.013046849748582657
402598,0.0,0.005769205655853544
988087,0.0,0.057252280110059714
740342,0.0,0.017182615874664416
958279,0.0,0.037407640996900526
359407,0.0,0.004280670650667436
270635,0.0,0.0032722548551293957
624723,0.0,0.012139828477984149
361305,0.0,0.00483274786450902
339763,0.0,0.004421225021705814
614608,0.0,0.012074847229441936
114320,0.0,4.07675527108412e-05
240906,0.0,0.0030397908929242993
485395,0.0,0.008068913370086837
52964,0.0,0.00010553613450724512
369185,0.0,0.004382339152501633
621927,0.0,0.011908738750981203
535558,0.0,0.009420668662390034
993845,0.0,0.058369707976287544
362720,0.0,0.004719946667836234
415319,0.0,0.005833514310978183
200703,0.0,0.0021732568979901776
806777,0.0,0.019129611916093338
76505,0.0,9.791369485567274e-05
588656,0.0,0.01130611220669658
696442,0.0,0.014902125653321458
550202,0.0,0.009785376375784926
617132,0.0,0.01198160133155722
484510,0.0,0.007888785506656979
909352,0.0,0.025905173193453052
274402,0.0,0.0034372041045444253
604827,0.0,0.011571684896339455
693813,0.0,0.014606828088025844
440323,0.0,0.006420975966824454
818148,0.0,0.020225948566091344
351838,0.0,0.00466405399700459
538580,0.0,0.009803163641543124
645198,0.0,0.013834217713489342
367925,0.0,0.004531853989198667
402935,0.0,0.005907589959945525
156961,0.0,0.00010961621679015357
429970,0.0,0.006454641772305822
426984,0.0,0.006104471661282451
643571,0.0,0.013963885007595
549452,0.0,0.009623018258021754
408382,0.0,0.006053461643485321
558618,0.0,0.010159639566892932
526536,0.0,0.008702522597838106
204173,0.0,0.0020863153755497584
385676,0.0,0.0055213449952972405
658782,0.0,0.013799530571263666
422556,0.0,0.0060401193306610385
792551,0.0,0.018719083959782803
667366,0.0,0.013680301063148511
32610,0.0,0.00012186097143206912
611277,0.0,0.011623027587895232
479166,0.0,0.007816788060004284
869387,0.0,0.022533513728703585
734206,0.0,0.016893874915449626
189951,0.0,0.0021697117279988994
901279,0.0,0.025646609194654633
291599,0.0,0.0033181777775673957
1490,0.0,0.00014809817371362667
998485,0.0,0.07228493517694103
441415,0.0,0.006674681846581281
94717,0.0,7.066234642440947e-05
135793,0.0,9.879158405483284e-05
270902,0.0,0.0035118455185157876
763354,0.0,0.018381191043445818
147027,0.0,6.15910812671216e-05
826432,0.0,0.022094014169013385
224054,0.0,0.0022969494680409198
690468,0.0,0.014674027898752212
964102,0.0,0.04276111308186021
685236,0.0,0.014368662166075127
857228,0.0,0.022179658770301907
537495,0.0,0.009588959260736472
908006,0.0,0.02525369275953206
530025,0.0,0.009426483260180234
512440,0.0,0.009125426324500554
168653,0.0,0.0015768265626583192
618408,0.0,0.011953502425849576
664841,0.0,0.013928804714454643
39508,0.0,7.131618415819482e-05
440060,0.0,0.006359412885959337
256897,0.0,0.0032792238967048067
648041,0.0,0.014106773518800053
300463,0.0,0.003586059443978242
937357,0.0,0.026167382512180787
51956,0.0,7.289565735516024e-05
451239,0.0,0.006791845250237088
154716,0.0,9.415406769891785e-05
191356,0.0,0.0019079024277730832
62693,0.0,4.678230264585307e-05
567692,0.0,0.010026104319608955
742908,0.0,0.017268435355801803
221044,0.0,0.002362360147814649
1004388,0.0,0.07904753688143355
188829,0.0,0.0023493506936198014
159729,0.0,9.314849335430764e-05
891592,0.0,0.024158616954052393
434534,0.0,0.005903648955280387
771103,0.0,0.01856751794369245
225321,0.0,0.0023319061321256628
341998,0.0,0.004517153467038876
111480,0.0,5.032072898892682e-05
946306,0.0,0.02611809802589945
166750,0.0,0.0007289426083972423
881931,0.0,0.022560812582805977
134150,0.0,7.30721845665133e-05
542974,0.0,0.009927573847783163
652473,0.0,0.013809485717942072
808569,0.0,0.01954602503786257
824035,0.0,0.02129272974974759
203394,0.0,0.002202922806677083
196577,1.0,0.0032151228259579695
572670,0.0,0.010298861381893207
969327,0.0,0.044597207866223364
185607,0.0,0.0021687738450570896
288539,0.0,0.0033407998004843092
456169,0.0,0.007306601745723054
683263,0.0,0.014391920154010158
439253,0.0,0.0063554269792559705
561264,0.0,0.009568367982568911
262571,0.0,0.00314811454360615
582293,0.0,0.011012699614949318
109501,0.0,4.7634446629679846e-05
185270,0.0,0.0019765677181983027
468726,0.0,0.00739224562269415
369341,0.0,0.004777181425410183
707841,0.0,0.01622123752217781
820272,0.0,0.019765083853212673
732322,0.0,0.0165384164837764
503455,0.0,0.008466358407912147
69985,0.0,2.826411783779553e-05
287952,0.0,0.003430605442712843
847485,0.0,0.02221410372614945
985183,0.0,0.05636025649159263
560657,0.0,0.009929642987326017
686569,0.0,0.013637856450738872
324372,0.0,0.004402562236282629
479450,0.0,0.00798967312930634
761250,0.0,0.018473459884033525
200630,0.0,0.0021519348524096874
142893,0.0,8.332925337814075e-05
751922,0.0,0.01683364136111612
386371,0.0,0.005613763689967197
984601,0.0,0.055021689677585084
524256,0.0,0.009497705463628232
544082,0.0,0.009964572451279722
224998,0.0,0.0024209269779814782
635948,0.0,0.013952092835526711
766086,0.0,0.018452590664391748
15056,0.0,0.0001005837828443804
834177,0.0,0.02136225561199906
870469,0.0,0.022987850027189345
527668,0.0,0.0091556218382205
897848,0.0,0.023855661914103193
700482,0.0,0.01579337601043692
820822,0.0,0.020031407320340568
384032,0.0,0.0057440654569622124
869747,0.0,0.02277950017286777
508578,0.0,0.009288711815632877
317302,0.0,0.004053103711429673
421376,0.0,0.005925768296281187
557599,0.0,0.009795877097923702
149714,0.0,9.45795224954951e-05
343023,0.0,0.004315923106305895
202906,0.0,0.0019890650319216736
379979,0.0,0.0056150470228059825
818529,0.0,0.020013344649746315
314126,0.0,0.004428225056169951
201383,0.0,0.0021549560441516463
613204,0.0,0.012340560410011825
713528,0.0,0.01600928195400133
549478,0.0,0.009701413787435918
685093,0.0,0.01420212201360713
543851,0.0,0.009485538380822145
176133,0.0,0.002128577342002767
216882,0.0,0.0022019712607818757
291188,0.0,0.0033494313909191616
74912,0.0,5.593139371946791e-05
507142,0.0,0.008970336690021978
213224,0.0,0.0020997582636922757
956259,0.0,0.03530599358257203
193451,0.0,0.0021067173570918224
108349,0.0,5.2710734159222505e-05
766172,0.0,0.01853055080397579
726681,0.0,0.016639400053428215
619095,0.0,0.011983087322214387
905851,0.0,0.024508299537880925
411069,0.0,0.005991718836294335
846443,0.0,0.022348891587410123
134241,0.0,6.965661490691748e-05
242028,0.0,0.0029116093222417505
12680,0.0,9.492592780044257e-05
349592,0.0,0.00463001033137039
647395,0.0,0.013564824889848393
140401,0.0,6.647650402123093e-05
658322,0.0,0.013609314488824872
768219,0.0,0.018790491468146053
420297,0.0,0.005784517235271249
381368,0.0,0.005744860675833184
832827,0.0,0.02198005181231518
918202,0.0,0.02575153948753922
516689,0.0,0.009449100202364918
463376,0.0,0.007108205802471131
97817,0.0,4.7623772142845344e-05
726883,0.0,0.016664796438470075
457100,0.0,0.007736411903907205
665024,0.0,0.01397803094731464
806858,0.0,0.019803963940331376
898125,0.0,0.02401873447205569
701490,0.0,0.0157691310025983
67369,0.0,5.0140749047882935e-05
285324,0.0,0.003292538572991736
709842,0.0,0.01604923754191444
882753,0.0,0.02332862362513275
329600,0.0,0.00408529373274392
564050,0.0,0.009987190504136788
789132,0.0,0.018685519216144926
439092,0.0,0.006059969551883159
643512,0.0,0.01408276216413663
437396,0.0,0.006105205287095309
30339,0.0,8.279545935773478e-05
364747,0.0,0.004836541424323394
718394,0.0,0.016165705591822854
555859,0.0,0.009833045948458527
923920,0.0,0.02526398763357161
671835,0.0,0.01402498143964306
178428,0.0,0.0020808156753035446
560151,0.0,0.00995849518607172
206071,0.0,0.0021720988846975716
231345,0.0,0.0025032132603426916
6582,0.0,0.00012956773859843632
56336,0.0,2.15873870918831e-05
579211,0.0,0.011351493441199515
346375,0.0,0.00471288336901751
700036,0.0,0.015566350770918946
41027,0.0,8.471341675767602e-05
840848,0.0,0.02251073860467416
589925,0.0,0.011608510283083032
672118,0.0,0.014199905514517308
464522,0.0,0.007728123360075367
963253,0.0,0.04345106784361613
274658,0.0,0.0034324143688058166
571037,0.0,0.010090122609321114
129867,0.0,7.414302823813018e-05
752914,0.0,0.016805772034715467
395264,0.0,0.005880004690127725
177913,0.0,0.001937546930154486
434181,0.0,0.00659400116132602
648371,0.0,0.0135790244080094
426559,0.0,0.006252398629677419
301382,0.0,0.003289789262415209
179594,0.0,0.00213902060752086
774661,0.0,0.018963896810395554
164038,0.0,0.0008355271657177543
730927,0.0,0.016234903068851163
236770,0.0,0.0024909705523571226
914495,0.0,0.025017830673616858
672234,0.0,0.014772337628828357
760757,0.0,0.018535525146698914
998128,0.0,0.07288493327902781
770513,0.0,0.01968215593052386
665190,0.0,0.014409240560623163
933609,0.0,0.025469985255312334
403292,0.0,0.005768212349343238
906531,0.0,0.025433288263883785
512625,0.0,0.00920590024250769
624359,0.0,0.012360764122744268
221158,0.0,0.0023516907926669664
444410,0.0,0.006637765068698535
945354,0.0,0.02580617541384287
915139,0.0,0.025307274747142783
445822,0.0,0.007093018405403284
493114,0.0,0.008018523744411086
148368,0.0,8.191533776203638e-05
214341,0.0,0.0023018194314996026
925541,0.0,0.02532024418227107
603981,0.0,0.011457208829997222
115008,0.0,6.269362149280094e-05
396017,0.0,0.005890950956007902
85571,0.0,5.7475144517412944e-05
40200,0.0,9.43022495770454e-05
122081,0.0,9.220767422241448e-05
718554,0.0,0.015939395967759597
358102,0.0,0.004953560788366628
643730,0.0,0.013287247238392669
976622,0.0,0.049263849289738586
484884,0.0,0.007889850783187501
111324,0.0,0.0001505424424500744
423907,0.0,0.006157496512581467
18731,0.0,7.694997534366056e-05
858596,0.0,0.022072098692721673
960622,0.0,0.03896958669594711
999171,0.0,0.0736867163437722
434483,0.0,0.006141486185355979
862031,0.0,0.022621560037118557
281983,0.0,0.003444702138139916
969177,0.0,0.04474119837357403
647102,0.0,0.013951124472072538
737308,0.0,0.01664273792603904
105621,0.0,5.792508567395424e-05
598822,0.0,0.011779237324571097
707759,0.0,0.01590180042800568
182987,0.0,0.0018882861179371694
118023,0.0,3.576221537650718e-05
200233,0.0,0.0023325036640522946
773396,0.0,0.01831123446655149
181279,0.0,0.0021503542111392738
771881,0.0,0.018662799559849837
380295,0.0,0.005607482413286623
877007,0.0,0.022790043564643935
854582,0.0,0.02162379114325514
983496,0.0,0.053676652082493594
261871,0.0,0.003107883840300968
540633,0.0,0.009922298754885895
695443,0.0,0.015017281581775377
672035,0.0,0.014268237277067225
255147,0.0,0.0030405017450659782
923168,0.0,0.025914911257483537
379700,0.0,0.0053375637607597564
290043,0.0,0.0031923701390192604
581135,0.0,0.011119189046531832
115141,0.0,3.665105543777291e-05
559990,0.0,0.00974490218468485
855754,0.0,0.021821333931430705
187744,0.0,0.0019261103439735868
540457,0.0,0.009590540375512355
551817,0.0,0.009135495339935035
812145,0.0,0.019676786356000377
600423,0.0,0.011900531611003946
746649,0.0,0.017302490159182723
306766,0.0,0.003768408177760274
383438,0.0,0.005407457688511805
130905,0.0,4.370967880170506e-05
486545,0.0,0.007883726391026045
526849,0.0,0.00923982834404539
788739,0.0,0.01883960896017533
480335,0.0,0.007850585792906843
732264,0.0,0.016865173203174634
330519,0.0,0.004667461245875146
419102,0.0,0.005993260727123305
200844,0.0,0.00222656743307179
1008019,0.0,0.08089634633639388
159663,0.0,8.351859672310453e-05
334632,0.0,0.004549520039600619
260759,0.0,0.003510095414480688
599198,0.0,0.012039536961264984
34040,0.0,3.1172551831562846e-05
673602,0.0,0.0146191882318046
404508,0.0,0.006141013202678369
494744,0.0,0.008211554497050678
746812,0.0,0.01653462983252938
375581,0.0,0.004625192605764534
286201,0.0,0.0035606815669755416
408654,0.0,0.005699147733139563
659751,0.0,0.013880499101309113
835913,0.0,0.022150120466753274
435719,0.0,0.006314810846234571
300578,0.0,0.003488980279970641
214474,0.0,0.0024209557550712883
821775,0.0,0.02049125351196682
587705,0.0,0.011665974027164901
57327,0.0,5.1524428781131935e-05
284461,0.0,0.003292715559797047
859883,0.0,0.022131487728128334
778444,0.0,0.018783088289407737
633370,0.0,0.013128995475137756
458559,0.0,0.007483443383154609
278619,0.0,0.0031278241445166477
141286,0.0,0.0001909570075196479
455906,0.0,0.007678201634374287
75367,0.0,3.8024258828438636e-05
865854,0.0,0.02204433693967382
302156,0.0,0.0035783798531799638
679857,0.0,0.01456889521219452
454904,0.0,0.007094463076138109
756481,0.0,0.016956738013781506
51877,0.0,3.8534005660714946e-05
745289,0.0,0.01691553379378427
116970,0.0,5.518852127650557e-05
173268,0.0,0.0017964002186383321
677539,0.0,0.013962987516853423
946250,0.0,0.02616653697442999
913933,0.0,0.02530253437926442
808936,0.0,0.020039704568418658
365359,0.0,0.0046970788846364435
36987,0.0,7.844713085976419e-05
920156,0.0,0.025551406981095426
220340,0.0,0.002304662288364658
366538,0.0,0.004854894171937834
688896,0.0,0.014925567636089728
413050,0.0,0.006026888528569826
867848,0.0,0.02300302880627989
712249,0.0,0.015638377377556592
613615,0.0,0.011916266544265038
129304,0.0,6.637338689261981e-05
396927,0.0,0.005756339278577737
180747,0.0,0.002059593651243333
503324,0.0,0.008078483257481207
460687,0.0,0.007186896926355747
466018,0.0,0.007673640988790718
854702,0.0,0.02236510722565995
40798,0.0,2.6228381491793546e-05
180334,0.0,0.002532409395812963
137611,0.0,8.05670078463697e-05
636859,0.0,0.012721671343111612
419876,0.0,0.006293450802729685
264299,0.0,0.0030253785187641753
543001,0.0,0.009658279026142481
634258,0.0,0.013306360692621973
746335,0.0,0.016968361423618794
329593,0.0,0.004419836698963743
190427,0.0,0.002242463610427854
39245,0.0,6.204368072497825e-05
353126,0.0,0.004609552066164276
746193,0.0,0.01720562117789886
606544,0.0,0.011668111135601598
949697,0.0,0.026653930623132906
13273,0.0,8.6786456468946e-05
563863,0.0,0.009570943213941033
332512,0.0,0.004176714198460471
802123,0.0,0.019598442048807375
426470,0.0,0.006105005269348586
133665,0.0,6.966478594093046e-05
95483,0.0,4.229830693155399e-05
575663,0.0,0.011319183583514456
542252,0.0,0.009096500155448089
654575,0.0,0.013505965967598163
51006,0.0,4.4126711304368546e-05
835851,0.0,0.02179347215683137
876538,0.0,0.022894056345977538
231842,0.0,0.0024341124719764054
242887,0.0,0.0029279660303651233
714084,0.0,0.016309048102941835
542872,0.0,0.009619197851008168
851718,0.0,0.02252360953155437
175076,0.0,0.0018526804165143573
935912,0.0,0.02609018729352571
129854,0.0,6.31331003572759e-05
384182,0.0,0.005585954784177527
518739,0.0,0.009498087639731204
113188,0.0,5.856744777481759e-05
490400,0.0,0.008062549853397934
514901,0.0,0.009040241551486927
143030,0.0,0.00013167329689605327
559175,0.0,0.010109490427177742
318643,0.0,0.004390968535106053
433912,0.0,0.006349315604963828
922554,0.0,0.02566120562418895
925316,0.0,0.026311516403094447
95283,0.0,3.54728463054657e-05
863070,0.0,0.02270914157169375
121988,0.0,7.651148859465857e-05
922215,0.0,0.02583703808797243
496385,0.0,0.008339449272705066
564775,0.0,0.0097678738934163
83244,0.0,3.1115831871245726e-05
663111,0.0,0.013536050512452552
317514,0.0,0.004260289364615604
166566,0.0,0.0009036884195829786
691156,0.0,0.0141497085719999
927151,0.0,0.025202314225193527
954786,0.0,0.03218538857640689
299253,0.0,0.003266338677512135
249374,0.0,0.002756460114231699
326387,0.0,0.004592971081988459
704576,0.0,0.01612486749368334
853646,0.0,0.021664839724980404
651167,0.0,0.01359998403841565
777825,0.0,0.01882609873961008
606871,0.0,0.012128124053752909
979256,0.0,0.05035047688575457
135041,0.0,4.7585526843268724e-05
133651,0.0,4.706934991129779e-05
428767,0.0,0.006257588700040617
70809,0.0,3.969449770107554e-05
586657,0.0,0.011138151843253195
556839,0.0,0.010352487537378063
741289,0.0,0.016902759375305092
853263,0.0,0.021735022235673578
704640,0.0,0.016338180935242405
66593,0.0,3.09921716540631e-05
809438,0.0,0.02007632871586636
103673,0.0,4.024804838181483e-05
755220,0.0,0.017223826846420084
610059,0.0,0.011620011876348806
618141,0.0,0.01172246858944876
241028,0.0,0.0031399047883984925
755129,0.0,0.01722830418045316
895668,0.0,0.02392192525767998
757565,0.0,0.017117665989614905
509603,0.0,0.009150940024119376
648473,0.0,0.013978985580821604
143850,0.0,6.245401706272564e-05
706050,0.0,0.015481010330125406
167429,0.0,0.0009063395664311479
970951,0.0,0.044636559021796834
591596,0.0,0.011794323696359453
368621,0.0,0.004628161768784117
1007049,0.0,0.07844967414390294
281966,0.0,0.003390543284114647
780985,0.0,0.019513094826566758
208589,0.0,0.0020432841428013734
478301,0.0,0.00783308065240663
778679,0.0,0.018800344134254413
757439,0.0,0.01675829046565879
57698,0.0,3.62443513443729e-05
494318,0.0,0.007939383543199728
434874,0.0,0.006224908409812552
41500,0.0,5.9209789563700033e-05
461008,0.0,0.008017851155793749
921164,0.0,0.025240244149022446
665418,0.0,0.013332630681321057
991939,0.0,0.058846246262039256
834543,0.0,0.021047994472806038
103929,0.0,6.536187358337075e-05
170769,0.0,0.0020616210313757085
544121,0.0,0.009669339840369644
830457,0.0,0.021341605803540123
53821,0.0,0.00011904208801724921
454205,0.0,0.007438958619810826
880886,0.0,0.022808806349507688
14397,0.0,7.452256225342392e-05
59764,0.0,2.233549610320511e-05
389377,0.0,0.0056724983135274885
515380,0.0,0.00897446087804687
123992,0.0,4.096616750115731e-05
622772,0.0,0.012101969962361016
807783,0.0,0.019451476458367298
773568,0.0,0.018373301910627905
587156,0.0,0.010749424623443518
738759,0.0,0.01678920997727856
128523,0.0,0.00013234469543044566
353033,0.0,0.004500056804091905
11127,0.0,7.215465828896637e-05
294952,0.0,0.0034832435008945255
897219,0.0,0.024182648623414665
70284,0.0,3.957764366364953e-05
132794,0.0,5.9049327124957605e-05
294110,0.0,0.003123223860674227
20960,0.0,9.923090490192231e-05
795386,0.0,0.019296229683782647
651611,0.0,0.014094830867016146
191665,0.0,0.002086659628326908
894839,0.0,0.025305039483551794
127204,0.0,8.732333237801794e-05
537127,0.0,0.00926986971281542
488087,0.0,0.007713832989980743
370435,0.0,0.0045487100192894295
804254,0.0,0.018942237466405276
956182,0.0,0.03502334073964926
638947,0.0,0.01320548958262494
535300,0.0,0.009211360534040822
73978,0.0,6.23305319693737e-05
52121,0.0,6.6989567953167e-05
761308,0.0,0.018201820124522653
320838,0.0,0.004530575035793738
117475,0.0,4.5195016179555807e-05
294027,0.0,0.003873607116370685
989165,0.0,0.05824920551778153
156472,0.0,5.371582740918362e-05
304856,0.0,0.004049579580811341
470596,0.0,0.007654136782058792
778073,0.0,0.018227729351569952
328132,0.0,0.004600499829023849
407797,0.0,0.005863717986471499
152325,0.0,0.0001098204190368566
25913,0.0,3.43292381242346e-05
971263,0.0,0.046295446794971995
732543,0.0,0.016886275344599383
360940,0.0,0.00504266383401317
696175,0.0,0.015036725132486517
1001293,0.0,0.07752146860404148
410173,0.0,0.006238793552964895
781107,0.0,0.018585471668573026
276994,0.0,0.003329515964159653
306628,0.0,0.0038162387034408494
559520,0.0,0.010030366581730694
596914,0.0,0.01137175140699532
685794,0.0,0.014306318076557642
431589,0.0,0.0064752425550084645
692810,0.0,0.014472848797612394
183390,0.0,0.002029733951773304
478367,0.0,0.007725406946416924
343679,0.0,0.004643092921382952
542542,0.0,0.009895345286577692
140831,0.0,6.0387949755430914e-05
368010,0.0,0.004816096789361549
1001864,0.0,0.07889270970985687
609053,0.0,0.05549218702458174
865485,0.0,0.022987263902787127
483881,0.0,0.007859510672120273
522991,0.0,0.009567407178973964
269007,0.0,0.0029742249998562552
271645,0.0,0.003374858744578618
436970,0.0,0.006388803119707164
472071,0.0,0.007841204295557774
1976,0.0,6.557618711424131e-05
21155,0.0,9.767386350261807e-05
791330,0.0,0.019032663439205687
244970,0.0,0.002993339917314425
5937,0.0,5.507063243531366e-05
